"id","term","category","weight"
"753","pleasant","A","-0.056819980481149786"
"754","run","A","-0.13165988471448517"
"755","same","A","-0.041176339316630964"
"756","feelings","A","0.024221974854938072"
"757","june","A","-0.2662948263820213"
"758","21","A","-0.028929381407321483"
"759","1999","A","-0.22705489085676922"
"760","very","A","0.01462629027776595"
"761","started","A","0.0096381051030567"
"762","furniture","A","-0.18569145904759513"
"763","linens","A","-0.008252924761205671"
"764","basic","A","-0.013526427806038617"
"765","necessities","A","-0.01625872216556571"
"766","begin","A","-0.05171862221300324"
"767","establish","A","-0.004902912625902108"
"768","emancipation","A","-0.0005860410059841309"
"769","begun","A","0.0060614831275786485"
"770","donors","A","-0.0213023905578424"
"771","measure","A","-0.09573870628072965"
"772","financial","A","0.0684640554927569"
"773","leaving","A","-0.05917506980718386"
"774","individuals","A","-0.002366072176716789"
"775","being","A","0.0921195879025973"
"776","emancipated","A","0.000658623683783976"
"777","eligible","A","-0.01516089513759236"
"778","receive","A","-0.024842698724464537"
"779","500","A","0.02357001039680956"
"780","formally","A","-0.008510194564227377"
"781","apply","A","-0.0124218088111864"
"782","four","A","-0.052462658222088676"
"783","requirements","A","-0.009587366163388041"
"784","1","A","-0.05172633787080428"
"785","release","A","-0.014359230610506448"
"786","courts","A","-0.042614673131319204"
"787","2","A","0.07945651465126213"
"788","successful","A","-0.01648370543553993"
"789","completion","A","-0.0025131490711124828"
"790","tests","A","-0.004594432595259513"
"791","combination","A","0.01793284623629663"
"792","elation","A","0.019931376428431537"
"793","apprehension","A","0.013393719074256436"
"794","left","A","-0.035476474703610546"
"795","home","A","-0.06449785145334928"
"796","3","A","-0.10705022114814304"
"797","termination","A","-0.011572985405958925"
"798","possession","A","-0.02721765277920958"
"799","high","A","-0.01645503665046184"
"800","school","A","-0.13300650453430077"
"801","diploma","A","-0.03317715013020734"
"802","proof","A","0.013441750707681251"
"803","reference","A","0.00042673273955280293"
"804","letters","A","-0.020836811097381582"
"805","essay","A","-0.08635154891319063"
"806","stating","A","-0.013216826352770808"
"807","why","A","-0.08806774682125149"
"808","should","A","-0.1401866344717549"
"809","grant","A","-0.012368614296398987"
"810","reviewed","A","-0.018471925524407174"
"811","panel","A","-0.02244220067462486"
"812","which","A","-0.19976499405439355"
"813","determines","A","-0.014397487354122145"
"814","applicant","A","0.0016764889277714014"
"815","merits","A","0.0016764889277714014"
"816","funds","A","-0.027161930745596575"
"817","task","A","-0.047823627708677645"
"818","lost","A","0.027668724979931357"
"819","civil","A","-0.032918376636337655"
"820","war","A","0.10318233975343771"
"821","multitude","A","0.0016083007818350667"
"822","emotional","A","0.010419389743811243"
"823","psychological","A","0.012871731739916898"
"824","sexual","A","0.08730959001482205"
"825","abuse","A","0.08727809367786102"
"826","therapy","A","-0.029736763722860753"
"827","reunification","A","0.0007876581412595165"
"828","others","A","-0.03817013743574043"
"829","housemates","A","-0.00022112986917220367"
"830","homes","A","0.02516136762552186"
"831","biggest","A","0.025381197107703018"
"832","tragedy","A","0.06173214985731969"
"833","away","A","0.12188314667299661"
"834","grow","A","0.055113758015457474"
"835","little","A","-0.14537751899584322"
"836","baby","A","-0.05290624526220359"
"837","jessica","A","-0.0271871115888841"
"838","caught","A","0.0689647388985373"
"839","struggle","A","0.04586588752284392"
"840","between","A","-0.24502821520668816"
"841","adoptive","A","0.029240288217512508"
"842","birth","A","0.02942026040192599"
"843","850","A","-0.004136296996869503"
"844","340","A","0.001414749538453254"
"845","figures","A","-0.028995983261227723"
"846","triple","A","-0.012023218443475722"
"847","given","A","-0.032192245959244505"
"848","opportunity","A","0.19831222075435057"
"849","happy","A","0.1228856317186003"
"850","loving","A","0.06634856715301203"
"851","productive","A","-0.00665183752250094"
"852","members","A","-0.023423017236052442"
"853","welcome","A","0.17410411375445536"
"854","belong","A","0.06517825815410518"
"855","self","A","-0.016852077073360287"
"856","sufficient","A","-0.011476753227883076"
"857","regain","A","-0.036845378754075744"
"858","confidence","A","0.026153630203290413"
"859","27","A","-0.17580414154063037"
"860","worth","A","0.129443547365099"
"861","abused","A","0.023426722635299727"
"862","neglected","A","0.0019859752013916573"
"863","funding","A","0.0036624876792553116"
"864","sources","A","0.027581726510144886"
"865","shrinking","A","0.04624422384773665"
"866","explosively","A","0.04447984296710866"
"867","kids","A","0.06904048631387004"
"868","better","A","0.0993210180378738"
"869","improved","A","-0.07119796795989446"
"870","tomorrows","A","-0.0063947561677061854"
"871","older","A","0.002808445243001573"
"872","tracy","A","0.002863674367266092"
"873","kerry","A","0.01943131319165563"
"874","murder-suicide","A","0.002863674367266092"
"875","indianapolis","A","0.008819053415265147"
"876","claimed","A","0.0151476950978256"
"877","mom","A","0.044463218897288395"
"878","dad","A","0.009903698314341333"
"879","t","A","-0.10806729357774095"
"880","jobless","A","0.003013557480440151"
"881","mother","A","0.061479425669987875"
"882","trying","A","0.09737365310355033"
"883","desperately","A","0.024698956789062906"
"884","trouble","A","0.010742583925846802"
"885","crime-ridden","A","0.003013557480440151"
"886","friend","A","-0.12055329679770661"
"887","torn","A","0.08642948636151386"
"888","apart","A","0.04665675217947569"
"889","too","A","0.015977238536563198"
"890","victims","A","0.09187459177339934"
"891","children's","A","-0.023078147341409273"
"892","tommie","A","0.012941983161682222"
"893","j","A","0.024520619125720414"
"894","ward","A","0.002423434895894786"
"895","court","A","0.024637519013811345"
"896","repeated","A","0.009397697331115527"
"897","beatings","A","0.012941983161682222"
"898","alcoholic","A","-0.019863970355719143"
"899","father","A","-0.01763584925227629"
"900","alice","A","-0.029314054456619183"
"901","sent","A","-0.01612238591248534"
"902","severe","A","-0.006791515030431105"
"903","behavior","A","-0.12785289139868553"
"904","disorders","A","-0.010001841080142645"
"905","john","A","-0.1639626882653645"
"906","h","A","0.007242350484021991"
"907","recovering","A","-0.0028890164728886426"
"908","relationships","A","-0.02739660208280048"
"909","again","A","0.08305423757579673"
"910","began","A","0.09516510801932998"
"911","serving","A","0.000509099872117795"
"912","130","A","0.045456173512306325"
"913","it's","A","0.12931480199275333"
"914","matter","A","-0.0431189148791817"
"915","weeks","A","-0.06542971303580375"
"916","generally","A","-0.05651597360461033"
"917","ready","A","0.16956983745563406"
"918","able","A","-0.03598380554932277"
"919","contribute","A","-0.01782724069371029"
"920","we're","A","0.3932481522997738"
"921","proud","A","0.05911985962569356"
"922","not-for-profit","A","-0.01937666011355"
"923","multi-service","A","-0.014963945195845485"
"924","agency","A","-0.1480126520560035"
"925","wouldn't","A","-0.07822398284997775"
"926","weren't","A","-0.023092801958766448"
"927","numbers","A","0.009332595965435347"
"928","deserve","A","0.03410411872239425"
"929","rising","A","0.04987394675018586"
"930","quickly","A","0.04954797323340711"
"931","tom","A","0.1426357064024576"
"932","hirschauer","A","-0.06729791389519145"
"933","26","A","-0.2642515440455017"
"934","federal","A","-0.03997035667774528"
"935","state","A","-0.15040244518225132"
"936","local","A","-0.05954592895426873"
"937","governments","A","-0.0014463878675394296"
"938","freezing","A","-0.006055300465945414"
"939","withdrawing","A","-0.006055300465945414"
"940","much-needed","A","-0.012476778484882014"
"941","truly","A","0.05254051823810259"
"942","spite","A","0.006995684648181741"
"943","hundreds","A","-0.00892907858333694"
"944","volunteers","A","0.03402517334147859"
"945","really","A","0.24927487511510382"
"946","care","A","-0.07764683874391462"
"947","continues","A","-0.09925233491797407"
"948","significant","A","-0.02677291916232073"
"949","impact","A","-0.027178669008072604"
"950","futures","A","-0.004235739949739564"
"951","hear","A","0.0009565109889267445"
"952","today's","A","0.0406585981214031"
"953","increases","A","0.008222302548520436"
"954","neglect","A","0.0507639230741539"
"955","abandonment","A","0.010205480415846178"
"956","can't","A","-0.07787945703699291"
"957","fight","A","0.16893398651913247"
"958","newsletter","A","-0.015291055627100168"
"959","yet","A","-0.042159000080895306"
"960","enough","A","0.2743441069160981"
"961","adversities","A","-0.03595637586326113"
"962","grade","A","-0.041063415892653575"
"963","side","A","0.07021871825193325"
"964","special","A","0.19833301401397294"
"965","fund-raising","A","-0.023633358049690346"
"966","appeal","A","-0.025966970735545703"
"967","whether","A","-0.028173894459392425"
"968","therapeutic","A","-0.018367237450162395"
"969","nurtures","A","0.0008845402781190181"
"970","whole","A","-0.01831884378807334"
"971","foster","A","-0.03150044305646093"
"972","familial","A","0.0008845402781190181"
"973","surroundings","A","0.0008845402781190181"
"974","residential","A","-0.02842040044398057"
"975","child's","A","0.10141997445808472"
"976","stay","A","-0.008369325410632818"
"977","certainly","A","0.1035146434012657"
"978","holiday","A","0.07283263400245589"
"979","memories","A","0.04639116777599232"
"980","means","A","-0.02103980000802846"
"981","presents","A","0.0025217254478562125"
"982","open","A","0.06830344380874934"
"983","meal","A","-0.050875746989034874"
"984","cooking","A","-0.03838876676580522"
"985","utensils","A","-0.014199297060609234"
"986","dishes","A","-0.0061934996562491565"
"987","beyond","A","-0.07433434677048141"
"988","season","A","-0.009910423364438448"
"989","clothing","A","-0.009524963708963044"
"990","supplies","A","0.011068154577109976"
"991","books","A","0.019769101097315764"
"992","educational","A","-0.022686361701330905"
"993","tools","A","-0.0036664743792452145"
"994","mail","A","-0.018808205667420634"
"995","let","A","-0.11399193033625533"
"996","kinds","A","0.012854005922134041"
"997","holidays","A","0.1299458123678925"
"998","wish","A","0.11724036814369887"
"999","full","A","0.10719024568449693"
"1000","love","A","0.9660893703969959"
"1001","thanks","A","0.271707044289137"
"1002","warmth","A","0.01203272885082535"
"1003","surrounds","A","0.015330477571776342"
"1004","occasion","A","-0.008671093247922873"
"1005","fortunate","A","-0.008671093247922873"
"1006","cares","A","0.004036810267603157"
"1007","at-risk","A","-0.0018926828841197125"
"1008","wide","A","0.03687369793816452"
"1009","range","A","-0.04358723290934595"
"1010","including","A","-0.10218045057570475"
"1011","based","A","-0.16229624090120517"
"1012","treatment","A","0.013251116034847969"
"1013","busy","A","0.03123144241140257"
"1014","buying","A","0.004645760151616993"
"1015","gifts","A","-0.056510861708220644"
"1016","baking","A","0.005828059490008777"
"1017","goodies","A","-0.002743316396539045"
"1018","decorating","A","-0.002743316396539045"
"1019","making","A","0.06557623118490287"
"1020","arrangements","A","-0.01795706740932469"
"1021","unstable","A","0.008301874931447831"
"1022","consider","A","-0.0918064662661131"
"1023","1,500","A","-0.003865335333478886"
"1024","past","A","-0.06408442027665816"
"1025","struggling","A","-0.0002878325466167622"
"1026","healthy","A","-0.038801888648238664"
"1027","environment","A","0.08296380190778406"
"1028","interested","A","-0.028750788454846486"
"1029","information","A","-0.17779248559675986"
"1030","contact","A","-0.09223800561263217"
"1031","lisa","A","0.005197117740089317"
"1032","lusk","A","-0.0070391193453908305"
"1033","marcia","A","0.0008315122639199263"
"1034","whited","A","-0.0070391193453908305"
"1035","693-9222","A","-0.0070391193453908305"
"1036","matched","A","-0.0022956350405509214"
"1037","sponsors","A","-0.0015536958011834762"
"1038","non","A","0.04628027820054837"
"1039","later","A","-0.06183119766763089"
"1040","xxxx","A","-0.0020959828468854707"
"1041","thank","A","-0.1310117866293381"
"1042","considering","A","-0.0047989048548319"
"1043","memorable","A","0.025877038328911577"
"1044","believe","A","0.14768854552130722"
"1045","seek","A","-0.06590586922461779"
"1046","companies","A","0.022092681367258536"
"1047","organizations","A","-0.010629995879767172"
"1048","sponsor","A","0.01989456959205679"
"1049","community-based","A","-0.00826294428079463"
"1050","focus","A","-0.042495708010206516"
"1051","keeping","A","-0.017027230120846632"
"1052","providing","A","0.010228988398845635"
"1053","counseling","A","0.009424402236944683"
"1054","caseworkers","A","-0.008005797404360089"
"1055","beds","A","-0.00048737063443788546"
"1056","cleaning","A","-0.0012526747025773412"
"1057","etc","A","-0.009647449546986991"
"1058","particularly","A","0.011365465342176948"
"1059","necessary","A","0.009821981730062707"
"1060","sponsoring","A","0.04377394175617954"
"1061","inc","A","-0.02084102736766182"
"1062","plans","A","0.010299347428832787"
"1063","costs","A","-0.010717602688582906"
"1064","225","A","-0.014962279015906101"
"1065","camp","A","0.07069798632564736"
"1066","boys","A","0.15158161620701155"
"1067","girls","A","0.026587041912267968"
